trap,family,model,run,state
air_346,geometry_detail,qwen3.6-27b-reasoning,3,fail
air_346,geometry_detail,qwen3.6-27b,1,fail
air_346,geometry_detail,qwen3.6-27b,2,fail
air_346,geometry_detail,qwen3.6-27b,3,fail
dn_10.36,formula_selection,deepseek-v4-flash-reasoning,1,pass
dn_10.36,formula_selection,deepseek-v4-flash-reasoning,2,pass
dn_10.36,formula_selection,deepseek-v4-flash-reasoning,3,pass
dn_10.36,formula_selection,deepseek-v4-flash,1,pass
dn_10.36,formula_selection,deepseek-v4-flash,2,pass
dn_10.36,formula_selection,deepseek-v4-flash,3,pass
dn_10.36,formula_selection,gemini-3.1-pro,1,pass
dn_10.36,formula_selection,gemini-3.1-pro,2,pass
dn_10.36,formula_selection,gemini-3.1-pro,3,pass
dn_10.36,formula_selection,gpt55-reasoning,1,pass
dn_10.36,formula_selection,gpt55-reasoning,2,pass
dn_10.36,formula_selection,gpt55-reasoning,3,pass
dn_10.36,formula_selection,gpt55,1,pass
dn_10.36,formula_selection,gpt55,2,pass
dn_10.36,formula_selection,gpt55,3,pass
dn_10.36,formula_selection,qwen3.5-9b-reasoning,1,pass
dn_10.36,formula_selection,qwen3.5-9b-reasoning,2,captured
dn_10.36,formula_selection,qwen3.5-9b-reasoning,3,pass
dn_10.36,formula_selection,qwen3.5-9b,1,captured
dn_10.36,formula_selection,qwen3.5-9b,2,pass
dn_10.36,formula_selection,qwen3.5-9b,3,captured
dn_10.36,formula_selection,qwen3.6-27b-reasoning,1,pass
dn_10.36,formula_selection,qwen3.6-27b-reasoning,2,pass
dn_10.36,formula_selection,qwen3.6-27b-reasoning,3,pass
dn_10.36,formula_selection,qwen3.6-27b,1,pass
dn_10.36,formula_selection,qwen3.6-27b,2,pass
dn_10.36,formula_selection,qwen3.6-27b,3,pass
holton_60,definition_confusion,deepseek-v4-flash-reasoning,1,fail
holton_60,definition_confusion,deepseek-v4-flash-reasoning,2,fail
holton_60,definition_confusion,deepseek-v4-flash-reasoning,3,fail
holton_60,definition_confusion,deepseek-v4-flash,1,pass
holton_60,definition_confusion,deepseek-v4-flash,2,fail
holton_60,definition_confusion,deepseek-v4-flash,3,pass
holton_60,definition_confusion,gemini-3.1-pro,1,pass
holton_60,definition_confusion,gemini-3.1-pro,2,pass
holton_60,definition_confusion,gemini-3.1-pro,3,pass
holton_60,definition_confusion,gpt55-reasoning,1,pass
holton_60,definition_confusion,gpt55-reasoning,2,pass
holton_60,definition_confusion,gpt55-reasoning,3,pass
holton_60,definition_confusion,gpt55,1,fail
holton_60,definition_confusion,gpt55,2,fail
holton_60,definition_confusion,gpt55,3,fail
holton_60,definition_confusion,qwen3.5-9b-reasoning,1,fail
holton_60,definition_confusion,qwen3.5-9b-reasoning,2,fail
holton_60,definition_confusion,qwen3.5-9b-reasoning,3,fail
holton_60,definition_confusion,qwen3.5-9b,1,fail
holton_60,definition_confusion,qwen3.5-9b,2,fail
holton_60,definition_confusion,qwen3.5-9b,3,fail
holton_60,definition_confusion,qwen3.6-27b-reasoning,1,pass
holton_60,definition_confusion,qwen3.6-27b-reasoning,2,pass
holton_60,definition_confusion,qwen3.6-27b-reasoning,3,pass
holton_60,definition_confusion,qwen3.6-27b,1,fail
holton_60,definition_confusion,qwen3.6-27b,2,pass
holton_60,definition_confusion,qwen3.6-27b,3,pass
air_229,definition_confusion,deepseek-v4-flash-reasoning,1,fail
air_229,definition_confusion,deepseek-v4-flash-reasoning,2,pass
air_229,definition_confusion,deepseek-v4-flash-reasoning,3,pass
air_229,definition_confusion,deepseek-v4-flash,1,pass
air_229,definition_confusion,deepseek-v4-flash,2,captured
air_229,definition_confusion,deepseek-v4-flash,3,pass
air_229,definition_confusion,gemini-3.1-pro,1,pass
air_229,definition_confusion,gemini-3.1-pro,2,pass
air_229,definition_confusion,gemini-3.1-pro,3,pass
air_229,definition_confusion,gpt55-reasoning,1,pass
air_229,definition_confusion,gpt55-reasoning,2,pass
air_229,definition_confusion,gpt55-reasoning,3,pass
air_229,definition_confusion,gpt55,1,pass
air_229,definition_confusion,gpt55,2,pass
air_229,definition_confusion,gpt55,3,pass
air_229,definition_confusion,qwen3.5-9b-reasoning,1,pass
air_229,definition_confusion,qwen3.5-9b-reasoning,2,pass
air_229,definition_confusion,qwen3.5-9b-reasoning,3,fail
air_229,definition_confusion,qwen3.5-9b,1,pass
air_229,definition_confusion,qwen3.5-9b,2,pass
air_229,definition_confusion,qwen3.5-9b,3,fail
air_229,definition_confusion,qwen3.6-27b-reasoning,1,pass
air_229,definition_confusion,qwen3.6-27b-reasoning,2,pass
air_229,definition_confusion,qwen3.6-27b-reasoning,3,pass
air_229,definition_confusion,qwen3.6-27b,1,captured
air_229,definition_confusion,qwen3.6-27b,2,pass
air_229,definition_confusion,qwen3.6-27b,3,captured
p_64,definition_confusion,deepseek-v4-flash-reasoning,1,pass
p_64,definition_confusion,deepseek-v4-flash-reasoning,2,pass
p_64,definition_confusion,deepseek-v4-flash-reasoning,3,pass
p_64,definition_confusion,deepseek-v4-flash,1,pass
p_64,definition_confusion,deepseek-v4-flash,2,pass
p_64,definition_confusion,deepseek-v4-flash,3,pass
p_64,definition_confusion,gemini-3.1-pro,1,pass
p_64,definition_confusion,gemini-3.1-pro,2,pass
p_64,definition_confusion,gemini-3.1-pro,3,pass
p_64,definition_confusion,gpt55-reasoning,1,pass
p_64,definition_confusion,gpt55-reasoning,2,pass
p_64,definition_confusion,gpt55-reasoning,3,pass
p_64,definition_confusion,gpt55,1,pass
p_64,definition_confusion,gpt55,2,pass
p_64,definition_confusion,gpt55,3,pass
p_64,definition_confusion,qwen3.5-9b-reasoning,1,pass
p_64,definition_confusion,qwen3.5-9b-reasoning,2,pass
p_64,definition_confusion,qwen3.5-9b-reasoning,3,pass
p_64,definition_confusion,qwen3.5-9b,1,pass
p_64,definition_confusion,qwen3.5-9b,2,pass
p_64,definition_confusion,qwen3.5-9b,3,pass
p_64,definition_confusion,qwen3.6-27b-reasoning,1,pass
p_64,definition_confusion,qwen3.6-27b-reasoning,2,pass
p_64,definition_confusion,qwen3.6-27b-reasoning,3,pass
p_64,definition_confusion,qwen3.6-27b,1,pass
p_64,definition_confusion,qwen3.6-27b,2,pass
p_64,definition_confusion,qwen3.6-27b,3,pass
air_318,formula_selection,deepseek-v4-flash-reasoning,1,fail
air_318,formula_selection,deepseek-v4-flash-reasoning,2,fail
air_318,formula_selection,deepseek-v4-flash-reasoning,3,fail
air_318,formula_selection,deepseek-v4-flash,1,fail
air_318,formula_selection,deepseek-v4-flash,2,fail
air_318,formula_selection,deepseek-v4-flash,3,fail
air_318,formula_selection,gemini-3.1-pro,1,pass
air_318,formula_selection,gemini-3.1-pro,2,pass
air_318,formula_selection,gemini-3.1-pro,3,pass
air_318,formula_selection,gpt55-reasoning,1,pass
air_318,formula_selection,gpt55-reasoning,2,pass
air_318,formula_selection,gpt55-reasoning,3,pass
air_318,formula_selection,gpt55,1,pass
air_318,formula_selection,gpt55,2,pass
air_318,formula_selection,gpt55,3,pass
air_318,formula_selection,qwen3.5-9b-reasoning,1,captured
air_318,formula_selection,qwen3.5-9b-reasoning,2,fail
air_318,formula_selection,qwen3.5-9b-reasoning,3,fail
air_318,formula_selection,qwen3.5-9b,1,fail
air_318,formula_selection,qwen3.5-9b,2,fail
air_318,formula_selection,qwen3.5-9b,3,pass
air_318,formula_selection,qwen3.6-27b-reasoning,1,pass
air_318,formula_selection,qwen3.6-27b-reasoning,2,fail
air_318,formula_selection,qwen3.6-27b-reasoning,3,fail
air_318,formula_selection,qwen3.6-27b,1,fail
air_318,formula_selection,qwen3.6-27b,2,fail
air_318,formula_selection,qwen3.6-27b,3,fail
snp_49,formula_selection,deepseek-v4-flash-reasoning,1,pass
snp_49,formula_selection,deepseek-v4-flash-reasoning,2,pass
snp_49,formula_selection,deepseek-v4-flash-reasoning,3,pass
snp_49,formula_selection,deepseek-v4-flash,1,pass
snp_49,formula_selection,deepseek-v4-flash,2,pass
snp_49,formula_selection,deepseek-v4-flash,3,pass
snp_49,formula_selection,gemini-3.1-pro,1,pass
snp_49,formula_selection,gemini-3.1-pro,2,pass
snp_49,formula_selection,gemini-3.1-pro,3,pass
snp_49,formula_selection,gpt55-reasoning,1,pass
snp_49,formula_selection,gpt55-reasoning,2,pass
snp_49,formula_selection,gpt55-reasoning,3,pass
snp_49,formula_selection,gpt55,1,pass
snp_49,formula_selection,gpt55,2,pass
snp_49,formula_selection,gpt55,3,pass
snp_49,formula_selection,qwen3.5-9b-reasoning,1,fail
snp_49,formula_selection,qwen3.5-9b-reasoning,2,pass
snp_49,formula_selection,qwen3.5-9b-reasoning,3,pass
snp_49,formula_selection,qwen3.5-9b,1,pass
snp_49,formula_selection,qwen3.5-9b,2,fail
snp_49,formula_selection,qwen3.5-9b,3,pass
snp_49,formula_selection,qwen3.6-27b-reasoning,1,pass
snp_49,formula_selection,qwen3.6-27b-reasoning,2,pass
snp_49,formula_selection,qwen3.6-27b-reasoning,3,pass
snp_49,formula_selection,qwen3.6-27b,1,pass
snp_49,formula_selection,qwen3.6-27b,2,pass
snp_49,formula_selection,qwen3.6-27b,3,pass
p_84,definition_confusion,deepseek-v4-flash-reasoning,1,pass
p_84,definition_confusion,deepseek-v4-flash-reasoning,2,pass
p_84,definition_confusion,deepseek-v4-flash-reasoning,3,pass
p_84,definition_confusion,deepseek-v4-flash,1,pass
p_84,definition_confusion,deepseek-v4-flash,2,pass
p_84,definition_confusion,deepseek-v4-flash,3,pass
p_84,definition_confusion,gemini-3.1-pro,1,pass
p_84,definition_confusion,gemini-3.1-pro,2,pass
p_84,definition_confusion,gemini-3.1-pro,3,pass
p_84,definition_confusion,gpt55-reasoning,1,pass
p_84,definition_confusion,gpt55-reasoning,2,pass
p_84,definition_confusion,gpt55-reasoning,3,pass
p_84,definition_confusion,gpt55,1,pass
p_84,definition_confusion,gpt55,2,pass
p_84,definition_confusion,gpt55,3,pass
p_84,definition_confusion,qwen3.5-9b-reasoning,1,fail
p_84,definition_confusion,qwen3.5-9b-reasoning,2,fail
p_84,definition_confusion,qwen3.5-9b-reasoning,3,fail
p_84,definition_confusion,qwen3.5-9b,1,fail
p_84,definition_confusion,qwen3.5-9b,2,fail
p_84,definition_confusion,qwen3.5-9b,3,fail
p_84,definition_confusion,qwen3.6-27b-reasoning,1,fail
p_84,definition_confusion,qwen3.6-27b-reasoning,2,fail
p_84,definition_confusion,qwen3.6-27b-reasoning,3,pass
p_84,definition_confusion,qwen3.6-27b,1,fail
p_84,definition_confusion,qwen3.6-27b,2,fail
p_84,definition_confusion,qwen3.6-27b,3,fail
holton_52,formula_selection,deepseek-v4-flash-reasoning,1,pass
holton_52,formula_selection,deepseek-v4-flash-reasoning,2,pass
holton_52,formula_selection,deepseek-v4-flash-reasoning,3,pass
holton_52,formula_selection,deepseek-v4-flash,1,pass
holton_52,formula_selection,deepseek-v4-flash,2,pass
holton_52,formula_selection,deepseek-v4-flash,3,fail
holton_52,formula_selection,gemini-3.1-pro,1,pass
holton_52,formula_selection,gemini-3.1-pro,2,pass
holton_52,formula_selection,gemini-3.1-pro,3,pass
holton_52,formula_selection,gpt55-reasoning,1,pass
holton_52,formula_selection,gpt55-reasoning,2,pass
holton_52,formula_selection,gpt55-reasoning,3,pass
holton_52,formula_selection,gpt55,1,pass
holton_52,formula_selection,gpt55,2,pass
holton_52,formula_selection,gpt55,3,pass
holton_52,formula_selection,qwen3.5-9b-reasoning,1,pass
holton_52,formula_selection,qwen3.5-9b-reasoning,2,pass
holton_52,formula_selection,qwen3.5-9b-reasoning,3,pass
holton_52,formula_selection,qwen3.5-9b,1,fail
holton_52,formula_selection,qwen3.5-9b,2,fail
holton_52,formula_selection,qwen3.5-9b,3,pass
holton_52,formula_selection,qwen3.6-27b-reasoning,1,pass
holton_52,formula_selection,qwen3.6-27b-reasoning,2,pass
holton_52,formula_selection,qwen3.6-27b-reasoning,3,pass
holton_52,formula_selection,qwen3.6-27b,1,pass
holton_52,formula_selection,qwen3.6-27b,2,fail
holton_52,formula_selection,qwen3.6-27b,3,fail
dn_8.4,formula_selection,deepseek-v4-flash-reasoning,1,pass
dn_8.4,formula_selection,deepseek-v4-flash-reasoning,2,pass
dn_8.4,formula_selection,deepseek-v4-flash-reasoning,3,pass
dn_8.4,formula_selection,deepseek-v4-flash,1,pass
dn_8.4,formula_selection,deepseek-v4-flash,2,pass
dn_8.4,formula_selection,deepseek-v4-flash,3,pass
dn_8.4,formula_selection,gemini-3.1-pro,1,pass
dn_8.4,formula_selection,gemini-3.1-pro,2,pass
dn_8.4,formula_selection,gemini-3.1-pro,3,pass
dn_8.4,formula_selection,gpt55-reasoning,1,pass
dn_8.4,formula_selection,gpt55-reasoning,2,pass
dn_8.4,formula_selection,gpt55-reasoning,3,pass
dn_8.4,formula_selection,gpt55,1,pass
dn_8.4,formula_selection,gpt55,2,pass
dn_8.4,formula_selection,gpt55,3,pass
dn_8.4,formula_selection,qwen3.5-9b-reasoning,1,pass
dn_8.4,formula_selection,qwen3.5-9b-reasoning,2,pass
dn_8.4,formula_selection,qwen3.5-9b-reasoning,3,pass
dn_8.4,formula_selection,qwen3.5-9b,1,fail
dn_8.4,formula_selection,qwen3.5-9b,2,pass
dn_8.4,formula_selection,qwen3.5-9b,3,pass
dn_8.4,formula_selection,qwen3.6-27b-reasoning,1,pass
dn_8.4,formula_selection,qwen3.6-27b-reasoning,2,pass
dn_8.4,formula_selection,qwen3.6-27b-reasoning,3,pass
dn_8.4,formula_selection,qwen3.6-27b,1,pass
dn_8.4,formula_selection,qwen3.6-27b,2,pass
dn_8.4,formula_selection,qwen3.6-27b,3,pass
air_159,formula_selection,deepseek-v4-flash-reasoning,1,pass
air_159,formula_selection,deepseek-v4-flash-reasoning,2,pass
air_159,formula_selection,deepseek-v4-flash-reasoning,3,pass
air_159,formula_selection,deepseek-v4-flash,1,pass
air_159,formula_selection,deepseek-v4-flash,2,pass
air_159,formula_selection,deepseek-v4-flash,3,pass
air_159,formula_selection,gemini-3.1-pro,1,pass
air_159,formula_selection,gemini-3.1-pro,2,pass
air_159,formula_selection,gemini-3.1-pro,3,pass
air_159,formula_selection,gpt55-reasoning,1,pass
air_159,formula_selection,gpt55-reasoning,2,pass
air_159,formula_selection,gpt55-reasoning,3,pass
air_159,formula_selection,gpt55,1,pass
air_159,formula_selection,gpt55,2,pass
air_159,formula_selection,gpt55,3,pass
air_159,formula_selection,qwen3.5-9b-reasoning,1,pass
air_159,formula_selection,qwen3.5-9b-reasoning,2,pass
air_159,formula_selection,qwen3.5-9b-reasoning,3,pass
air_159,formula_selection,qwen3.5-9b,1,pass
air_159,formula_selection,qwen3.5-9b,2,pass
air_159,formula_selection,qwen3.5-9b,3,pass
air_159,formula_selection,qwen3.6-27b-reasoning,1,pass
air_159,formula_selection,qwen3.6-27b-reasoning,2,pass
air_159,formula_selection,qwen3.6-27b-reasoning,3,pass
air_159,formula_selection,qwen3.6-27b,1,pass
air_159,formula_selection,qwen3.6-27b,2,pass
air_159,formula_selection,qwen3.6-27b,3,pass
air_238,definition_confusion,deepseek-v4-flash-reasoning,1,pass
air_238,definition_confusion,deepseek-v4-flash-reasoning,2,pass
air_238,definition_confusion,deepseek-v4-flash-reasoning,3,pass
air_238,definition_confusion,deepseek-v4-flash,1,pass
air_238,definition_confusion,deepseek-v4-flash,2,pass
air_238,definition_confusion,deepseek-v4-flash,3,pass
air_238,definition_confusion,gemini-3.1-pro,1,pass
air_238,definition_confusion,gemini-3.1-pro,2,pass
air_238,definition_confusion,gemini-3.1-pro,3,pass
air_238,definition_confusion,gpt55-reasoning,1,pass
air_238,definition_confusion,gpt55-reasoning,2,pass
air_238,definition_confusion,gpt55-reasoning,3,pass
air_238,definition_confusion,gpt55,1,pass
air_238,definition_confusion,gpt55,2,pass
air_238,definition_confusion,gpt55,3,pass
air_238,definition_confusion,qwen3.5-9b-reasoning,1,pass
air_238,definition_confusion,qwen3.5-9b-reasoning,2,fail
air_238,definition_confusion,qwen3.5-9b-reasoning,3,pass
air_238,definition_confusion,qwen3.5-9b,1,pass
air_238,definition_confusion,qwen3.5-9b,2,pass
air_238,definition_confusion,qwen3.5-9b,3,pass
air_238,definition_confusion,qwen3.6-27b-reasoning,1,pass
air_238,definition_confusion,qwen3.6-27b-reasoning,2,pass
air_238,definition_confusion,qwen3.6-27b-reasoning,3,pass
air_238,definition_confusion,qwen3.6-27b,1,fail
air_238,definition_confusion,qwen3.6-27b,2,pass
air_238,definition_confusion,qwen3.6-27b,3,pass
